"x","y","color"
1.17108821286819,0.831490524485707,"4"
1.43516925862059,0.776408399594948,"5"
1.10508163413032,0.981104100495577,"4"
1.38582039740867,0.861906855506822,"5"
0.966907497961075,0.918131741369143,"4"
1.16380878258496,1.08992265178822,"5"
1.06845944630913,0.872170382551849,"4"
1.3067255418282,0.72807050999254,"5"
1.19835906871594,0.707173001859337,"4"
0.919153854716565,0.823127962788567,"5"
1.21253485721535,1.07816497040913,"4"
1.23225387232378,1.00404503047466,"5"
1.00373444985598,0.776860905252397,"4"
1.42159126652404,0.807184015540406,"5"
1.44412489864043,0.79599980278872,"4"
1.42825781507417,0.81053299237974,"5"
1.21139122056774,0.740883602900431,"4"
1.46543198521249,0.864886416262016,"5"
0.932037991238755,0.853733167890459,"4"
1.16851948783732,1.06867856546305,"5"
1.31686768028885,0.880300181126222,"4"
1.29015688598155,1.09862570897676,"5"
1.00845455098897,0.94059849428013,"4"
1.07499349350109,0.911560838948935,"5"
1.37386192800477,0.773642836511135,"4"
1.2661237209104,1.03291262723506,"5"
1.42442270810715,0.902198321092874,"4"
0.987573420861735,0.792340407986194,"5"
1.10502535547129,0.948364881938323,"4"
1.2696066123899,1.06422214643098,"5"
1.1936974436976,0.866904868651181,"4"
1.1971226404421,1.09005715199746,"5"
1.25073603843338,1.0466460570693,"4"
1.38711374346166,0.977414607210085,"5"
1.17797741456888,1.10070727523416,"4"
1.40086942794732,0.88391696838662,"5"
1.11235542828217,0.973272662982345,"4"
1.08184779528528,1.01116629657336,"5"
0.939825120614845,0.822616623621434,"4"
1.12989437254145,1.1291357759852,"5"
1.16757952794432,0.808901984151453,"4"
0.975600274512545,0.87871299511753,"5"
1.19950689282268,1.15231528566219,"4"
1.33162231906317,0.920110884262249,"5"
1.28979485086165,0.928141098376363,"4"
1.16486101225018,1.08119094758295,"5"
1.31671336153522,1.04726211950183,"4"
1.54141637450084,0.849107327312231,"5"
1.00990988081321,0.781027772603556,"4"
1.07434149389155,0.968820743402466,"5"
1.17997983749955,1.0296141108498,"4"
1.33282944001257,1.05783270453103,"5"
1.38745087990537,0.803238302143291,"4"
1.07753412052989,1.07004119609483,"5"
1.26545043848454,0.976253316178918,"4"
1.35045901453122,0.973780840076506,"5"
1.34210362588055,0.902990799769759,"4"
1.32753553264774,0.798439578525722,"5"
1.42407343676313,0.789618450123817,"4"
1.10003640735521,0.786692842748016,"5"
0.948953965678815,0.802845143387094,"4"
1.32457584468647,0.878508982388303,"5"
1.07541045849211,0.766064804187044,"4"
1.24424268770962,1.08524680989794,"5"
1.40826780651696,0.750371024152264,"4"
1.0360481897369,0.828693902725354,"5"
1.17862632102333,1.17691449159756,"4"
1.45970518398098,0.831503335991874,"5"
1.28395857010036,0.755183180002496,"4"
1.37412813771516,0.86022821618244,"5"
1.17877894942648,1.07447659866884,"4"
0.999019922455775,0.800876012444496,"5"
1.26354886894114,0.722243888676167,"4"
0.952628585742785,0.897509720316157,"5"
1.23993521323427,1.12118226257153,"4"
0.897164102643725,0.803133582836017,"5"
1.07853035675361,0.840504781249911,"4"
